整租 | 蓝光天娇城 3室2厅2卫,http://km.58.com/zufang/32117701090350x.shtml,1400,呈贡新城
整租 | 春融地铁口 温馨房东自住小屋 繁华地段出行方便,http://km.58.com/zufang/32361917613743x.shtml,1600,呈贡新城
整租 | 高新区朝花夕拾精装1房 价格便宜 干净清爽 空房出租,http://km.58.com/zufang/32270118227519x.shtml,900,高新区
整租 | 同德广场 滨江俊园 统装商品房 豪华单身公寓 全套家,http://km.58.com/zufang/32380691717194x.shtml,2400,张官营
整租 | 金色俊园旁昙华水电院三室两厅两卫 家具家电齐全 20,http://km.58.com/zufang/32139844372539x.shtml,2000,白龙路片区
整租 | 白云路锦悦四季 精装3室2厅 采光好 居家,http://km.58.com/zufang/32306280281168x.shtml,2500,火车北站
整租 | 世纪城望春苑 地铁旁一室一厅带家具家电出租,http://km.58.com/zufang/32204110110267x.shtml,1800,世纪城
整租 | 金福地花园 豪华三室1600元每月拎包即可入住,http://km.58.com/zufang/32328368376390x.shtml,1600,新亚洲体育城
整租 | 鑫实园 1室1厅1卫,http://km.58.com/zufang/32381193027244x.shtml,800,金星立交桥
整租 | 全新家具精装修三室昌宏路附近盛和家苑小区,http://km.58.com/zufang/31962586280653x.shtml,1400,国贸中心
单间 | 供电局宿舍 3室1厅2卫 限女生,http://km.58.com/hezu/32295917756726x.shtml,600,老县城
整租 | 北京路穿心鼓楼地铁旁摩玛一期精装东南向住房出租,http://km.58.com/zufang/32373298030158x.shtml,1900,火车北站
整租 | 保利六合正规高性价比 遇见就不要错过,http://km.58.com/zufang/32381959285952x.shtml,1500,棕树营
整租 | 云冶生活区 1室1厅1卫,http://km.58.com/zufang/32381178723384x.shtml,1050,黄土坡
整租 | 盘龙区穿金路席子营一期两室一厅周边环境干净1100元,http://km.58.com/zufang/31983524813742x.shtml,1100,白塔路
整租 | 北辰财富中心 华宏鑫世界 精装2房 2200空房租,http://km.58.com/zufang/32379009505460x.shtml,2200,北辰财富中心
单间 | 蓝光天骄城 3室1厅1卫 男女不限房租可月付,http://km.58.com/hezu/32358643777202x.shtml,500,呈贡新城
整租 | 房东自住型装修，真实照片，实地拍摄，干净清爽，随时来,http://km.58.com/zufang/32373024140606x.shtml,2900,白塔路
整租 | 滇池度假区 精装二房带全套家具家电 拎包入住 急租,http://km.58.com/zufang/32271798197839x.shtml,2000,滇池度假区
整租 | 滇缅大道 西城时代 精装三房 全套家具家电 拎包入住,http://km.58.com/zufang/32370375234118x.shtml,2200,莲花片区
整租 | 翠湖边云南大学北门旁园西路精装两房带家具家电可分期押,http://km.58.com/zufang/32370642592063x.shtml,2500,翠湖
整租 | 北市区和谐世纪温馨单身公寓全套家具家电出租 拎包入住,http://km.58.com/zufang/32250710961329x.shtml,1350,北市区
整租 | 北京路地铁站口彩云间花园260平米可办公有钥匙急租！,http://km.58.com/zufang/31151706907723x.shtml,5500,北辰财富中心
单间 | 房东直租 南屏街 华兴街 青年路 明昌大厦包物业宽带,http://km.58.com/hezu/32212140987569x.shtml,866,小西门
整租 | 小花园明昌大厦 75平2室2厅2000办公住家均可,http://km.58.com/zufang/32036637130162x.shtml,2000,南屏街片区
单间 | 美丽屋租房月付无江东花园金安小区CC公寓天怡风景彩云,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfok9GgnDMJlkhRhp0ltMwr48f-5NvxKrSqV1JeZscPFdFcU5sKwhxQyaTN2-lWwygXDSb73M5BCjCyKqsAxxk_Z6_kLogGs8t9bHFbXN7bR7fyuB7_weK1VpDMK72Anhs8FB8cfSW9hWhIJ057leLrdqDMybbOabIFEoLPnwGwJsWbNwISF9PruwoM7dPzDeTYfuEcBAblLGbRp4YUOmIxiFouVjHO1K_2&local=541|547&pubid=23074072&apptype=0&psid=123567428198310176159751823&entinfo=32157459340606_0&cookie=|||c5/njVouV80AZPT AwTZAg==&fzbref=0&key=&params=busitime^desc,720,江东花园
整租 | 魅力之城 随时可以看房子,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkeXUZDc90OcaCmJeAYtI2tEik6qHaR5z1xcPuFsyKxl2cgT9WSjAhmNHy1Sg9UiP2vOr9LWkgGwyHhL2WHrTnZus5R4S6xM8et2soj8ifH95mbQFBJxIZMOpAVyKQUVLUmpeB-UK1L3QbyM54soJcgdjLWs25EKAFVyukPmMkDu62eFWvNPmTtZVb4qwukoB7OOL46dYK_qEFT-1iM0Ga7-FqhCLAOE0cHgEbunfd-Wx6oj08mTC5as&local=541|547&pubid=23862247&apptype=0&psid=123567428198310176159751823&entinfo=32245619310668_0&cookie=|||c5/njVouV80AZPT AwTZAg==&fzbref=0&key=&params=busitime^desc,1600,新螺蛳湾
单间 | 中天融域 大商汇 双河湾 单身公寓带独立阳台 精装修,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfoN5LH9rZAP1yslfdMe83hZMf-5NvxKrSqgY8I1DACu0RBGJBGCApX8f4gPFQAyZDPHX9-9ULsWbHkQ3ywWzC-MK_kLogGs8t9bHFbXN7bR7fyuB7_weK1VlnOYsuhFrBDBJqAa9AgX-VIJ057leLrdqDMybbOabIFk77MbNhP7nGbNwISF9PruwoM7dPzDeTYfuEcBAblLGbRp4YUOmIxiFouVjHO1K_2&local=541|547&pubid=21926914&apptype=0&psid=123567428198310176159751823&entinfo=31972301301191_0&cookie=|||c5/njVouV80AZPT AwTZAg==&fzbref=0&key=&params=busitime^desc,1000,大商汇
单间 | 新小区，家具齐全，有床，衣柜，洗衣机，无线网，厨房。,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfojvC0G7pAkt6O_v0kfSsBNcf-5NvxKrSqifPNX-qqpqPGvRQUV-hOT_cGebxS_RY4DSb73M5BCjD8qmB3ynK9Wq_kLogGs8t9bHFbXN7bR7fyuB7_weK1VkR0sfjgITYE-rP4U_ttCaNIJ057leLrdqDMybbOabIFahp5cQZN-cCbNwISF9PruwoM7dPzDeTYfuEcBAblLGbRp4YUOmIxiFouVjHO1K_2&local=541|547&pubid=24235505&apptype=0&psid=123567428198310176159751823&entinfo=32356145380560_0&cookie=|||c5/njVouV80AZPT AwTZAg==&fzbref=0&key=&params=busitime^desc,700,金星立交桥
单间 | 北京路 北辰财富中心 欣都龙城 江东好世界 月付 无,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfott_KZOCKeQjRI1wjAoUtH8f-5NvxKrSqR8CodlIwSHVReX7uCjU52BlFAWS94umyQ4KQcu1HJeAz1uBvBMbp56_kLogGs8t9bHFbXN7bR7fyuB7_weK1ViDgXi_tJW0HFA--uomxHdpIJ057leLrdqDMybbOabIFLBCMB8gNzN-bNwISF9PruwoM7dPzDeTYfuEcBAblLGbRp4YUOmIxiFouVjHO1K_2&local=541|547&pubid=24325505&apptype=0&psid=123567428198310176159751823&entinfo=32367556668869_0&cookie=|||c5/njVouV80AZPT AwTZAg==&fzbref=0&key=&params=busitime^desc,1100,金江
整租 | 地铁3号线旁 2室精装 拎包入住好房出租1000元,http://km.58.com/zufang/32269283237306x.shtml,1000,黑林铺
整租 | 第七街区 1室1厅 简装,http://km.58.com/zufang/32268792038580x.shtml,1600,呈贡新城
整租 | 众和东苑 5室2厅2卫 简装 全套家具家电 随时入住,http://km.58.com/zufang/32268672708035x.shtml,3000,呈贡新城
整租 | 涌鑫哈佛中心 1室1厅1卫 普通 随时拎包入住,http://km.58.com/zufang/32237735555406x.shtml,1300,呈贡新城
单间 | 后新街 无 包物业包宽带,http://km.58.com/hezu/32340655197105x.shtml,888,南屏街片区
单间 | 拎包入住（500-800元水电、物管、宽带全包）,http://km.58.com/hezu/32381166359371x.shtml,800,鼓楼片区
整租 | 经典双城A区 2室1厅1卫,http://km.58.com/zufang/32381166750004x.shtml,1500,高新区
整租 | 昆华医院附近 新闻南路 带家具家电 二室好房 急租1,http://km.58.com/zufang/31461135558473x.shtml,1200,小西门
单间 | 入住直减三百押一付一无中介高新区西城时代,http://km.58.com/hezu/32057805022259x.shtml,745,高新区
整租 | 云大知城 独立卧室 性价比超高,http://km.58.com/zufang/31376013064014x.shtml,1000,经济开发区
整租 | 民航路融城春晓精装修三室两厅双卫全套家具家电2800,http://km.58.com/zufang/32366683862705x.shtml,2800,国贸中心
整租 | 云投景苑 标准一室一厅 精装修 空房出租,http://km.58.com/zufang/31273472973227x.shtml,1600,棕树营
整租 | 万达广场 精装公寓出租 采光好 适于办公 停车方便,http://km.58.com/zufang/32311895323327x.shtml,3900,大商汇
单间 | 日新小区 4室1厅1卫 400每月,http://km.58.com/hezu/32251692753967x.shtml,400,国贸中心
整租 | 昆华医院旁 东寺人家 精装两房 家具家电全齐 拎包即,http://km.58.com/zufang/32367788246449x.shtml,2300,南屏街片区
整租 | 江东花园一期 6室3厅4卫,http://km.58.com/zufang/31795646142777x.shtml,8000,金星立交桥
整租 | 万达双塔旁 精装跃层公寓 拎包入住 有钥匙看房,http://km.58.com/zufang/32026878319823x.shtml,3400,前卫营
整租 | 吴井路美树星城2室端头房精装修带全套家具家电出租干净,http://km.58.com/zufang/32351210530219x.shtml,1800,吴井路
整租 | 汇都国际一期商铺租金2000到5000一个月,http://km.58.com/zufang/32038278663756x.shtml,2000,盘龙周边
整租 | 世纪城元春苑中装4房 3200元/月159平随时看房,http://km.58.com/zufang/32246220738090x.shtml,3200,世纪城
整租 | 万宏国际旁 SOHO俊园48平精装一室 配置齐全 拎,http://km.58.com/zufang/32201640726468x.shtml,1699,火车北站
整租 | 北市区公交车场彩信园精装2房 1600元/月69平随,http://km.58.com/zufang/32344731670347x.shtml,1600,北市区
整租 | 1500元拎包入住静园小区三房一厅一厨一卫80平中装,http://km.58.com/zufang/32349806585790x.shtml,1500,火车北站
整租 | 一环边白云路 瑞鼎城3室2厅1卫2000/月,http://km.58.com/zufang/32378733199312x.shtml,2000,新迎片区
整租 | 文林小学对面 龙翔苑 陪读好房 精装修 户型方正 拎,http://km.58.com/zufang/32168438942392x.shtml,3200,小西门
整租 | 金马寺建工三村 2室1厅1卫,http://km.58.com/zufang/26554239867069x.shtml,1300,金马寺片区
整租 | 五华高新区西城时代精装修三室东向采光通风好带家具出租,http://km.58.com/zufang/32114756502842x.shtml,2500,高新区
单间 | 云南化工研究院宿舍 3室1厅1卫 限女生,http://km.58.com/hezu/32381020588366x.shtml,650,白塔路
整租 | 卓越SOHO俊园 1室1厅1卫,http://km.58.com/zufang/32381167050167x.shtml,2100,火车北站
整租 | 南亚风情第壹城星光苑精装三室带车位底价出租看房方便,http://km.58.com/zufang/32273729345855x.shtml,4000,滇池路片区
整租 | 启鸿假日城市精装标准1 1 1带全套家具家电出租 看,http://km.58.com/zufang/32368829695668x.shtml,1600,高新区
整租 | 滇池度假区 滇池卫城 锦尚 精装修 标准6房2厅2卫,http://km.58.com/zufang/32224354454702x.shtml,4200,滇池度假区
整租 | 国福荷花苑精装3房 2100元112平随时看房 房子,http://km.58.com/zufang/32304081337265x.shtml,2100,江东花园
整租 | 滇池路 南亚旁 中央金座小公寓出租 房东急租 看房方,http://km.58.com/zufang/32368555333313x.shtml,1700,滇池路片区
整租 | 昆明广场旁SOHO俊园1室 带家具家电 拎包入住 2,http://km.58.com/zufang/32229520795085x.shtml,2000,火车北站
整租 | 西城时代出租房 精装修 经济实惠,http://km.58.com/zufang/32279326421804x.shtml,1050,黄土坡
整租 | 吴井路 城市理想 标准一室一厅 精装 带全套家具家电,http://km.58.com/zufang/32278689774378x.shtml,2000,吴井路
整租 | 小西门旁春晖小区 精装2房 采光好小区绿化好 随时看,http://km.58.com/zufang/32312556993981x.shtml,1600,丰宁片区
单间 | 莲花池附近(免)单间带家具700元一月可长租＼月租,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfooaLifurwV-CPQH6as7oXScf-5NvxKrSqAEwNmEN60KvWyZHeAVonW--oCHGx8GHtDSb73M5BCjDYvq1swRBmx6_kLogGs8t9bHFbXN7bR7fyuB7_weK1VqemC3gZsXKa9skVRGf9UPhIJ057leLrdqDMybbOabIFgDXe2zz0cUGbNwISF9PruwoM7dPzDeTYfuEcBAblLGY59bgfby2vr1ouVjHO1K_2&local=541|547&pubid=24395317&apptype=0&psid=160786924198310176229571992&entinfo=32380470033193_0&cookie=|||c5/njVouV82MslUiAwQsAg==&fzbref=0&key=&params=busitime^desc,700,莲花片区
单间 | 美丽屋租房月付无江东花园金安小区CC公寓天怡风景彩云,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfok9GgnDMJlkhRhp0ltMwr48f-5NvxKrSqV1JeZscPFdFcU5sKwhxQyaTN2-lWwygXDSb73M5BCjCyKqsAxxk_Z6_kLogGs8t9bHFbXN7bR7fyuB7_weK1VpDMK72Anhs8FB8cfSW9hWhIJ057leLrdqDMybbOabIFEoLPnwGwJsWbNwISF9PruwoM7dPzDeTYfuEcBAblLGY59bgfby2vr1ouVjHO1K_2&local=541|547&pubid=23074072&apptype=0&psid=160786924198310176229571992&entinfo=32157459340606_0&cookie=|||c5/njVouV82MslUiAwQsAg==&fzbref=0&key=&params=busitime^desc,720,江东花园
整租 | 魅力之城 随时可以看房子,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkeXUZDc90OcaCmJeAYtI2tEik6qHaR5z1xcPuFsyKxl2cgT9WSjAhmNHy1Sg9UiP2vOr9LWkgGwyHhL2WHrTnZus5R4S6xM8et2soj8ifH95mbQFBJxIZMOpAVyKQUVLUmpeB-UK1L3QbyM54soJcgdjLWs25EKAFVyukPmMkDu62eFWvNPmTtZVb4qwukoB7OOL46dYK_qEFT-1iM0Ga7-FqhCLAOE0cHi-qrPZ35Jrqoj08mTC5as&local=541|547&pubid=23862247&apptype=0&psid=160786924198310176229571992&entinfo=32245619310668_0&cookie=|||c5/njVouV82MslUiAwQsAg==&fzbref=0&key=&params=busitime^desc,1600,新螺蛳湾
单间 | 中天融域 大商汇 双河湾 单身公寓带独立阳台 精装修,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfoN5LH9rZAP1yslfdMe83hZMf-5NvxKrSqgY8I1DACu0RBGJBGCApX8f4gPFQAyZDPHX9-9ULsWbHkQ3ywWzC-MK_kLogGs8t9bHFbXN7bR7fyuB7_weK1VlnOYsuhFrBDBJqAa9AgX-VIJ057leLrdqDMybbOabIFk77MbNhP7nGbNwISF9PruwoM7dPzDeTYfuEcBAblLGY59bgfby2vr1ouVjHO1K_2&local=541|547&pubid=21926914&apptype=0&psid=160786924198310176229571992&entinfo=31972301301191_0&cookie=|||c5/njVouV82MslUiAwQsAg==&fzbref=0&key=&params=busitime^desc,1000,大商汇
单间 | 新小区，家具齐全，有床，衣柜，洗衣机，无线网，厨房。,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfojvC0G7pAkt6O_v0kfSsBNcf-5NvxKrSqifPNX-qqpqPGvRQUV-hOT_cGebxS_RY4DSb73M5BCjD8qmB3ynK9Wq_kLogGs8t9bHFbXN7bR7fyuB7_weK1VkR0sfjgITYE-rP4U_ttCaNIJ057leLrdqDMybbOabIFahp5cQZN-cCbNwISF9PruwoM7dPzDeTYfuEcBAblLGY59bgfby2vr1ouVjHO1K_2&local=541|547&pubid=24235505&apptype=0&psid=160786924198310176229571992&entinfo=32356145380560_0&cookie=|||c5/njVouV82MslUiAwQsAg==&fzbref=0&key=&params=busitime^desc,700,金星立交桥
单间 | （秒杀活动+0中介+月付）东风东路 电梯楼主卧次卧,http://km.58.com/hezu/31686676318130x.shtml,750,董家湾
单间 | （地铁星耀路站+0中介+月付）电梯楼主卧次卧550到,http://km.58.com/hezu/31686414653382x.shtml,550,新螺蛳湾
单间 | （地铁星耀路站+0中介+月付）电梯楼主卧次卧 550,http://km.58.com/hezu/31664984231727x.shtml,550,世纪城
整租 | 火车北站万宏国际精装修带全套家具家电93平米3400,http://km.58.com/zufang/32378664836416x.shtml,3400,火车北站
整租 | 滇池卫城蓝湾一楼带120平米花园精装5房仅租5000,http://km.58.com/zufang/31860953925050x.shtml,5000,滇池度假区
整租 | 保利六合 少有户型 拎包入住 带家具家电 紧邻地铁口,http://km.58.com/zufang/32378216187079x.shtml,1900,白马
整租 | 一环周边新闻中心白马西区标准三室两厅大面积出租,http://km.58.com/zufang/31981345762373x.shtml,1700,白马
单间 | 无 押一付一 精装修 带家具 包物业 包宽带 房间实,http://km.58.com/hezu/32378296177325x.shtml,800,火车北站
整租 | 星泽园 1室1厅1卫,http://km.58.com/zufang/32381159191860x.shtml,670,新亚洲体育城
单间 | 融城优郡3000、月、两室两厅优价出租，小清新公寓风,http://km.58.com/hezu/32324740675018x.shtml,3000,船房片区
单间 | 五华区电梯房非隔断房东直租包物业网费500元/月,http://km.58.com/hezu/32344707680322x.shtml,500,北市区
整租 | 可以只租一个月的公寓房，拎包即住，大阳台，落地窗，0,http://km.58.com/zufang/32323746312877x.shtml,920,龙泉路
整租 | 度假区 滇池卫城端户联排别墅 空房出租 带花园 适合,http://km.58.com/zufang/32348598852158x.shtml,8000,滇池度假区
整租 | 郦岛嘉园 2室1厅1卫,http://km.58.com/zufang/32381159739845x.shtml,1800,白龙路片区
整租 | 昆工怡锦苑3室空房精装修出租，只要2300/月，随时,http://km.58.com/zufang/32371562900140x.shtml,2300,莲花片区
整租 | 北市区 天骄北麓 龙泉路 两室两厅出租 临近和谐世纪,http://km.58.com/zufang/32201762427963x.shtml,1200,北市区
整租 | 爱琴海购物广场旁边 华龙人家 精装1房 带家具家电,http://km.58.com/zufang/32279088587445x.shtml,1000,北市区
整租 | 新亚洲体育城精装修70平米2房2厅地铁星耀路站150,http://km.58.com/zufang/31383260744376x.shtml,1500,新亚洲体育城
整租 | 双龙逸品 1室1厅1卫,http://km.58.com/zufang/32324863397447x.shtml,1500,南窑片区
整租 | 东站菊花村东方上城正规精装三室 采光好 随时看房 仅,http://km.58.com/zufang/32270505850956x.shtml,3500,董家湾
整租 | 拓东郡 2室1厅1卫,http://km.58.com/zufang/32358142415283x.shtml,2300,白塔路
单间 | 房东直租，梁源小区3组 550~750拎包入住,http://km.58.com/hezu/29725133248446x.shtml,500,西山区政府
整租 | 润城七区温馨两室 精装修 带全套家具家电 拎包入住,http://km.58.com/zufang/32348909970104x.shtml,2300,前卫营
整租 | 南亚风情旁 正和小区带家具部份家电诚租,http://km.58.com/zufang/32368277433792x.shtml,1600,滇池路片区
单间 | 房东直租拖动体育馆旁电梯新房全新家具拎包入住,http://km.58.com/hezu/31463628039230x.shtml,900,白塔路
整租 | 俊发城价位不等司家营地铁口时尚经典豪华跃层押一付一,http://km.58.com/zufang/32369063992886x.shtml,2900,江东花园
整租 | 金马坊 昆华医院 军区大院旁 大四房带家具家电 出租,http://km.58.com/zufang/32371619005386x.shtml,3500,金碧片区
整租 | 启鸿假日城市 带全套家具家电拎包入住,http://km.58.com/zufang/32203228571462x.shtml,1100,黑林铺
单间 | 北门街翠湖 圆通山旁 实体图阳台飘窗 无中介押一付一,http://km.58.com/hezu/32124585374645x.shtml,1000,翠湖
整租 | 银河北庭 3室1厅1卫,http://km.58.com/zufang/32279247564492x.shtml,1800,北市区
整租 | 万达广场旁佳湖花园精装3房、小区中心位置、带家具家电,http://km.58.com/zufang/31770723366829x.shtml,2800,大商汇
整租 | 俊发城 精装3室 装修好 采光好 带家具家电,http://km.58.com/zufang/32294144037428x.shtml,3100,江东花园
整租 | 新迎小区北组团、地理位置好交通方便,http://km.58.com/zufang/31517779650990x.shtml,1600,新迎片区
整租 | 鸿兴苑 3室2厅2卫,http://km.58.com/zufang/32358198153538x.shtml,2600,火车北站
单间 | 东风广场拓东体育馆新迎片区北辰财富中心片区精品房源直,http://km.58.com/hezu/32347073188786x.shtml,1100,白塔路
整租 | 阳光海岸 独栋别墅 花园50平 办公居住会所 价格便,http://km.58.com/zufang/32268991026894x.shtml,8000,滇池度假区
整租 | 北市区 公交车场 和谐世纪 精装两室 临近地铁 房东,http://km.58.com/zufang/32357203004594x.shtml,1900,北市区
单间 | 0中介 押一付一 可短租月付酒店式公寓660起房源覆,http://km.58.com/hezu/32293649666869x.shtml,660,龙泉路
单间 | 无中~介费房租月付长城小区 包物业百兆宽带随心用,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfocOuv6Qjoxk99eMd-lCmdHMf-5NvxKrSqxi_0tEgppMfP_3DsLqevdO2z8ihUE6YhDSb73M5BCjDYvq1swRBmx6_kLogGs8t9bHFbXN7bR7fyuB7_weK1VhGlfmCoDI2v4Xc_P2_JvH5IJ057leLrdqDMybbOabIFgDXe2zz0cUGbNwISF9PruwoM7dPzDeTYfuEcBAblLGY59bgfby2vr1ouVjHO1K_2&local=541|547&pubid=24364762&apptype=0&psid=198057174198310176320530155&entinfo=32345746630718_0&cookie=|||c5/njVouV84LeX00AwRVAg==&fzbref=0&key=&params=busitime^desc,1080,莲花片区
单间 | 个人房源无中~介费押一付一莲花池畔长城小区房间采光好,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfoH293fo1Fv9IesPx7np-TCsf-5NvxKrSqxi_0tEgppMfP_3DsLqevdO2z8ihUE6YhDSb73M5BCjDYvq1swRBmx6_kLogGs8t9bHFbXN7bR7fyuB7_weK1VotFn31Wb0xnpDErUhxDzWtIJ057leLrdqDMybbOabIFgDXe2zz0cUGbNwISF9PruwoM7dPzDeTYfuEcBAblLGY59bgfby2vr1ouVjHO1K_2&local=541|547&pubid=24364706&apptype=0&psid=198057174198310176320530155&entinfo=32361322875336_0&cookie=|||c5/njVouV84LeX00AwRVAg==&fzbref=0&key=&params=busitime^desc,1100,莲花片区
整租 | 金星立交桥葵花公社2房 精装修 地铁口出行便利 随时,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkeXUZDc90OcaCmJeAYtI2tEDOnZB8Y_93NtF-Q-JNl2UsgT9WSjAhmNEcwVssYAXqTYKqhZU3Y5snhL2WHrTnZu5-YI94NQsR4zFiHUSeI88GbQFBJxIZMOpAVyKQUVLUmpeB-UK1L3QTzykBlQS7cAsL8ylfMl4xZyukPmMkDu62eFWvNPmTtZqeY2vWKRFdWOL46dYK_qEFT-1iM0Ga7-FqhCLAOE0cHi-qrPZ35Jrqoj08mTC5as&local=541|547&pubid=23881591&apptype=0&psid=198057174198310176320530155&entinfo=32290746698547_0&cookie=|||c5/njVouV84LeX00AwRVAg==&fzbref=0&key=&params=busitime^desc,2000,翠湖
单间 | 莲花池附近(免)单间带家具700元一月可长租＼月租,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfooaLifurwV-CPQH6as7oXScf-5NvxKrSqAEwNmEN60KvWyZHeAVonW--oCHGx8GHtDSb73M5BCjDYvq1swRBmx6_kLogGs8t9bHFbXN7bR7fyuB7_weK1VqemC3gZsXKa9skVRGf9UPhIJ057leLrdqDMybbOabIFgDXe2zz0cUGbNwISF9PruwoM7dPzDeTYfuEcBAblLGY59bgfby2vr1ouVjHO1K_2&local=541|547&pubid=24395317&apptype=0&psid=198057174198310176320530155&entinfo=32380470033193_0&cookie=|||c5/njVouV84LeX00AwRVAg==&fzbref=0&key=&params=busitime^desc,700,莲花片区
单间 | 美丽屋租房月付无江东花园金安小区CC公寓天怡风景彩云,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfok9GgnDMJlkhRhp0ltMwr48f-5NvxKrSqV1JeZscPFdFcU5sKwhxQyaTN2-lWwygXDSb73M5BCjCyKqsAxxk_Z6_kLogGs8t9bHFbXN7bR7fyuB7_weK1VpDMK72Anhs8FB8cfSW9hWhIJ057leLrdqDMybbOabIFEoLPnwGwJsWbNwISF9PruwoM7dPzDeTYfuEcBAblLGY59bgfby2vr1ouVjHO1K_2&local=541|547&pubid=23074072&apptype=0&psid=198057174198310176320530155&entinfo=32157459340606_0&cookie=|||c5/njVouV84LeX00AwRVAg==&fzbref=0&key=&params=busitime^desc,720,江东花园
整租 | 西南林业大学生活区旁云轮小区精装50平米一室900急,http://km.58.com/zufang/32016946210361x.shtml,900,白龙路片区
整租 | 菱角塘小区3楼单间带卫生间700押一付三,http://km.58.com/zufang/32016229069492x.shtml,700,丰宁片区
整租 | 经开区 国际银座新装修 130平米 可住可办公 可注,http://km.58.com/zufang/32006291032492x.shtml,2500,经济开发区
整租 | 摩玛艺术造城 1室1厅1卫,http://km.58.com/zufang/32347911604927x.shtml,1900,火车北站
整租 | 关上双桥路2室出租.,http://km.58.com/zufang/32059047007657x.shtml,1600,国贸中心
整租 | 中天阳光100 带全套家具家电拎包入住 欢迎实地看房,http://km.58.com/zufang/31449340902061x.shtml,800,黑林铺
单间 | 北市区车场旁。龙泉路财经大学。天骄北麓公寓出租包物业,http://km.58.com/hezu/32356241563310x.shtml,450,北市区
单间 | 北市区华龙人家 荷花苑 天骄北麓 时代锋尚园房东直租,http://km.58.com/hezu/32256385751227x.shtml,980,北市区
整租 | 地铁口保利六合标准1室1卫1厨白领单身公寓带家具家电,http://km.58.com/zufang/31550105990332x.shtml,1500,棕树营
整租 | 地铁口 同德昆明广场A区三室空房出租适合办公和住家,http://km.58.com/zufang/32381180799563x.shtml,3100,金星立交桥
整租 | 新亚洲体育城 奥宸 2房 小跃层 带部分家具家电 出,http://km.58.com/zufang/31927507720260x.shtml,1699,新亚洲体育城
整租 | 大商汇、爱琴海两大商业中心位置 豪华公寓 全套配齐,http://km.58.com/zufang/32295556054595x.shtml,2800,船房片区
整租 | 南屏街片区 五一花园 精装修享受生活的快感,http://km.58.com/zufang/31947448003771x.shtml,2700,南屏街片区
整租 | 新亚洲体育城星汇园3房2厅2卫送花房精装修带家具家具,http://km.58.com/zufang/32257540986925x.shtml,2400,新亚洲体育城
整租 | 天水嘉园 精装四房 带全套家具家电 房东急租 看房方,http://km.58.com/zufang/32356752761933x.shtml,1600,呈贡新城
整租 | 明馨园小区 1室1厅1卫,http://km.58.com/zufang/32381149682349x.shtml,4300,嵩明
单间 | 万宏国际一期 1室1厅1卫 男女不限,http://km.58.com/hezu/32158144657588x.shtml,780,火车北站
整租 | 西山区 梁源小区 标准一室一厅 带家具家电 拎包入住,http://km.58.com/zufang/32360071761855x.shtml,1200,西山区政府
单间 | 鑫都韵城小区 6室1厅2卫 男女不限,http://km.58.com/hezu/31918200764232x.shtml,800,昆明站
整租 | 滇池度假区 世纪半未名城小区 精装修出租,http://km.58.com/zufang/32338904447541x.shtml,1700,滇池路片区
整租 | 正义坊附近翠湖边华山东路财政厅三室两厅精装修拎包入住,http://km.58.com/zufang/31862246447160x.shtml,3300,南屏街片区
整租 | 官渡区吴井路一环边环云路中心旁幸福家园精装三房带部分,http://km.58.com/zufang/32379736614849x.shtml,3500,吴井路
整租 | 北京路白云路财智心景同德广场对面的金色年华写字楼,http://km.58.com/zufang/32313321541961x.shtml,11000,金星立交桥
整租 | 金尚俊园旁 溪畔丽景 精装修97平米3房带阳台210,http://km.58.com/zufang/32301407740489x.shtml,2100,鼓楼片区
整租 | 盘龙区 石闸立交桥旁 供电局宿舍 两房 欢迎了解,http://km.58.com/zufang/32047658220983x.shtml,1600,昙华寺片区
整租 | 白云路地铁旁金州湾118平精装三室,http://km.58.com/zufang/32316513937353x.shtml,3000,火车北站
整租 | 西山眠山地铁站口 西府景苑精装两房带家具家电装修清爽,http://km.58.com/zufang/32359532037816x.shtml,1800,高新区
整租 | 茭菱路创意英国对面菱角塘小区两室1厅全套家具电器好房,http://km.58.com/zufang/29040401802957x.shtml,1500,丰宁片区
